config_id,basin_en,basin_cn,season,block_count,correlation_method,deseason_method,search_max_lag_days,lag_days,probability,bootstrap_reps
main_month_median_spearman,Xinjiang,信江,Spring,14,spearman,month_median,15,14,0,2000
main_month_median_spearman,Xinjiang,信江,Spring,14,spearman,month_median,15,15,0,2000
main_month_median_spearman,Xinjiang,信江,Summer,14,spearman,month_median,15,0,0,2000
main_month_median_spearman,Xinjiang,信江,Summer,14,spearman,month_median,15,1,0,2000
main_month_median_spearman,Xinjiang,信江,Summer,14,spearman,month_median,15,2,1,2000
main_month_median_spearman,Xinjiang,信江,Summer,14,spearman,month_median,15,3,0,2000
main_month_median_spearman,Xinjiang,信江,Summer,14,spearman,month_median,15,4,0,2000
main_month_median_spearman,Xinjiang,信江,Summer,14,spearman,month_median,15,5,0,2000
main_month_median_spearman,Xinjiang,信江,Summer,14,spearman,month_median,15,6,0,2000
main_month_median_spearman,Xinjiang,信江,Summer,14,spearman,month_median,15,7,0,2000
main_month_median_spearman,Xinjiang,信江,Summer,14,spearman,month_median,15,8,0,2000
main_month_median_spearman,Xinjiang,信江,Summer,14,spearman,month_median,15,9,0,2000
main_month_median_spearman,Xinjiang,信江,Summer,14,spearman,month_median,15,10,0,2000
main_month_median_spearman,Xinjiang,信江,Summer,14,spearman,month_median,15,11,0,2000
main_month_median_spearman,Xinjiang,信江,Summer,14,spearman,month_median,15,12,0,2000
main_month_median_spearman,Xinjiang,信江,Summer,14,spearman,month_median,15,13,0,2000
main_month_median_spearman,Xinjiang,信江,Summer,14,spearman,month_median,15,14,0,2000
main_month_median_spearman,Xinjiang,信江,Summer,14,spearman,month_median,15,15,0,2000
main_month_median_spearman,Xinjiang,信江,Winter,13,spearman,month_median,15,0,0,2000
main_month_median_spearman,Xinjiang,信江,Winter,13,spearman,month_median,15,1,0,2000
main_month_median_spearman,Xinjiang,信江,Winter,13,spearman,month_median,15,2,0.1465,2000
main_month_median_spearman,Xinjiang,信江,Winter,13,spearman,month_median,15,3,0.4755,2000
main_month_median_spearman,Xinjiang,信江,Winter,13,spearman,month_median,15,4,0.236,2000
main_month_median_spearman,Xinjiang,信江,Winter,13,spearman,month_median,15,5,0.0425,2000
main_month_median_spearman,Xinjiang,信江,Winter,13,spearman,month_median,15,6,0.008,2000
main_month_median_spearman,Xinjiang,信江,Winter,13,spearman,month_median,15,7,0.017,2000
main_month_median_spearman,Xinjiang,信江,Winter,13,spearman,month_median,15,8,0.0425,2000
main_month_median_spearman,Xinjiang,信江,Winter,13,spearman,month_median,15,9,0.0105,2000
main_month_median_spearman,Xinjiang,信江,Winter,13,spearman,month_median,15,10,0.018,2000
main_month_median_spearman,Xinjiang,信江,Winter,13,spearman,month_median,15,11,0.0035,2000
main_month_median_spearman,Xinjiang,信江,Winter,13,spearman,month_median,15,12,0,2000
main_month_median_spearman,Xinjiang,信江,Winter,13,spearman,month_median,15,13,0,2000
main_month_median_spearman,Xinjiang,信江,Winter,13,spearman,month_median,15,14,0,2000
main_month_median_spearman,Xinjiang,信江,Winter,13,spearman,month_median,15,15,0,2000
main_month_median_spearman,Xiushui,修水,Autumn,14,spearman,month_median,15,0,0.224,2000
main_month_median_spearman,Xiushui,修水,Autumn,14,spearman,month_median,15,1,0.0035,2000
main_month_median_spearman,Xiushui,修水,Autumn,14,spearman,month_median,15,2,0.0045,2000
main_month_median_spearman,Xiushui,修水,Autumn,14,spearman,month_median,15,3,0.037,2000
main_month_median_spearman,Xiushui,修水,Autumn,14,spearman,month_median,15,4,0.001,2000
main_month_median_spearman,Xiushui,修水,Autumn,14,spearman,month_median,15,5,0.004,2000
main_month_median_spearman,Xiushui,修水,Autumn,14,spearman,month_median,15,6,0.008,2000
main_month_median_spearman,Xiushui,修水,Autumn,14,spearman,month_median,15,7,0.1695,2000
main_month_median_spearman,Xiushui,修水,Autumn,14,spearman,month_median,15,8,0.011,2000
main_month_median_spearman,Xiushui,修水,Autumn,14,spearman,month_median,15,9,0,2000
main_month_median_spearman,Xiushui,修水,Autumn,14,spearman,month_median,15,10,0.0005,2000
main_month_median_spearman,Xiushui,修水,Autumn,14,spearman,month_median,15,11,0,2000
main_month_median_spearman,Xiushui,修水,Autumn,14,spearman,month_median,15,12,0,2000
main_month_median_spearman,Xiushui,修水,Autumn,14,spearman,month_median,15,13,0.1335,2000
main_month_median_spearman,Xiushui,修水,Autumn,14,spearman,month_median,15,14,0.132,2000
main_month_median_spearman,Xiushui,修水,Autumn,14,spearman,month_median,15,15,0.2715,2000
main_month_median_spearman,Xiushui,修水,Spring,14,spearman,month_median,15,0,0,2000
main_month_median_spearman,Xiushui,修水,Spring,14,spearman,month_median,15,1,0.0005,2000
main_month_median_spearman,Xiushui,修水,Spring,14,spearman,month_median,15,2,0.0105,2000
main_month_median_spearman,Xiushui,修水,Spring,14,spearman,month_median,15,3,0.002,2000
main_month_median_spearman,Xiushui,修水,Spring,14,spearman,month_median,15,4,0.0065,2000
main_month_median_spearman,Xiushui,修水,Spring,14,spearman,month_median,15,5,0.013,2000
main_month_median_spearman,Xiushui,修水,Spring,14,spearman,month_median,15,6,0.044,2000
main_month_median_spearman,Xiushui,修水,Spring,14,spearman,month_median,15,7,0.1585,2000
main_month_median_spearman,Xiushui,修水,Spring,14,spearman,month_median,15,8,0.6065,2000
main_month_median_spearman,Xiushui,修水,Spring,14,spearman,month_median,15,9,0.143,2000
main_month_median_spearman,Xiushui,修水,Spring,14,spearman,month_median,15,10,0.005,2000
main_month_median_spearman,Xiushui,修水,Spring,14,spearman,month_median,15,11,0.006,2000
main_month_median_spearman,Xiushui,修水,Spring,14,spearman,month_median,15,12,0,2000
main_month_median_spearman,Xiushui,修水,Spring,14,spearman,month_median,15,13,0.0015,2000
main_month_median_spearman,Xiushui,修水,Spring,14,spearman,month_median,15,14,0,2000
main_month_median_spearman,Xiushui,修水,Spring,14,spearman,month_median,15,15,0.003,2000
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,15,0,0,2000
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,15,1,0.0155,2000
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,15,2,0.0295,2000
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,15,3,0.684,2000
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,15,4,0.1535,2000
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,15,5,0.015,2000
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,15,6,0,2000
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,15,7,0,2000
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,15,8,0,2000
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,15,9,0,2000
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,15,10,0.001,2000
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,15,11,0.018,2000
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,15,12,0.015,2000
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,15,13,0.0095,2000
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,15,14,0.0285,2000
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,15,15,0.0305,2000
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,15,0,0.0015,2000
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,15,1,0.14,2000
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,15,2,0.0165,2000
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,15,3,0.0375,2000
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,15,4,0.019,2000
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,15,5,0.2335,2000
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,15,6,0.186,2000
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,15,7,0.192,2000
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,15,8,0,2000
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,15,9,0,2000
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,15,10,0.0005,2000
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,15,11,0,2000
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,15,12,0,2000
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,15,13,0.168,2000
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,15,14,0.0015,2000
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,15,15,0.004,2000
